settlement,teaor,bin,input_count,generated_count,diff,ratio,input_share_within_settlement_teaor,generated_share_within_settlement_teaor,share_diff
Pécs,49,1-4,351,436,85,1.2421652421652423,0.9722991689750693,0.9732142857142857,0.0009151167392164039
Pécs,49,5-9,10,12,2,1.2,0.027700831024930747,0.026785714285714284,-0.0009151167392164629
Pécs,52,1-4,32,40,8,1.25,1.0,1.0,0.0
Pécs,53,1-4,289,359,70,1.2422145328719723,1.0,1.0,0.0
Pécs,55,1-4,55,68,13,1.2363636363636363,0.8208955223880597,0.8192771084337349,-0.0016184139543248266
Pécs,55,5-9,12,15,3,1.25,0.1791044776119403,0.18072289156626506,0.001618413954324771
Pécs,56,1-4,256,318,62,1.2421875,0.764179104477612,0.7644230769230769,0.00024397244546492391
Pécs,56,5-9,37,46,9,1.2432432432432432,0.11044776119402985,0.11057692307692307,0.0001291618828932195
Pécs,56,10-19,25,31,6,1.24,0.07462686567164178,0.07451923076923077,-0.00010763490241101625
Pécs,56,20-49,17,21,4,1.2352941176470589,0.050746268656716415,0.05048076923076923,-0.0002654994259471827
Pécs,58,1-4,34,42,8,1.2352941176470589,1.0,1.0,0.0
Pécs,59,1-4,87,108,21,1.2413793103448276,1.0,1.0,0.0
Pécs,60,1-4,9,11,2,1.2222222222222223,1.0,1.0,0.0
Pécs,61,1-4,11,14,3,1.2727272727272727,1.0,1.0,0.0
Pécs,62,1-4,479,596,117,1.244258872651357,0.9337231968810916,0.9341692789968652,0.0004460821157735717
Pécs,62,5-9,20,25,5,1.25,0.03898635477582846,0.03918495297805643,0.0001985982022279717
Pécs,62,10-19,14,17,3,1.2142857142857142,0.02729044834307992,0.02664576802507837,-0.0006446803180015503
Pécs,63,1-4,110,137,27,1.2454545454545454,1.0,1.0,0.0
Pécs,64,1-4,6,7,1,1.1666666666666667,1.0,1.0,0.0
Pécs,66,1-4,444,552,108,1.2432432432432432,0.9866666666666667,0.9874776386404294,0.0008109719737626753
Pécs,66,5-9,6,7,1,1.1666666666666667,0.013333333333333334,0.012522361359570662,-0.0008109719737626718
Pécs,68,1-4,716,890,174,1.2430167597765363,0.9559412550066756,0.9559613319011815,2.0076894505893783e-05
Pécs,68,5-9,23,29,6,1.2608695652173914,0.030707610146862484,0.031149301825993556,0.0004416916791310718
Pécs,68,10-19,10,12,2,1.2,0.01335113484646195,0.01288936627282492,-0.0004617685736370298
Pécs,69,1-4,785,976,191,1.243312101910828,0.9526699029126213,0.953125,0.00045509708737867527
Pécs,69,5-9,33,41,8,1.2424242424242424,0.04004854368932039,0.0400390625,-9.481189320391381e-06
Pécs,69,10-19,6,7,1,1.1666666666666667,0.007281553398058253,0.0068359375,-0.00044561589805825266
Pécs,70,1-4,569,707,138,1.242530755711775,0.9627749576988156,0.9632152588555858,0.0004403011567701842
Pécs,70,5-9,16,20,4,1.25,0.02707275803722504,0.027247956403269755,0.0001751983660447133
Pécs,70,10-19,6,7,1,1.1666666666666667,0.01015228426395939,0.009536784741144414,-0.0006154995228149756
Pécs,72,1-4,104,129,25,1.2403846153846154,1.0,1.0,0.0
Pécs,73,1-4,185,230,45,1.2432432432432432,1.0,1.0,0.0
Pécs,74,1-4,628,781,153,1.2436305732484076,1.0,1.0,0.0
Pécs,75,1-4,15,19,4,1.2666666666666666,1.0,1.0,0.0
Pécs,77,1-4,57,71,14,1.2456140350877194,0.9047619047619048,0.9102564102564102,0.005494505494505475
Pécs,77,5-9,6,7,1,1.1666666666666667,0.09523809523809523,0.08974358974358974,-0.005494505494505489
Pécs,78,1-4,7,9,2,1.2857142857142858,1.0,1.0,0.0
Pécs,79,1-4,25,31,6,1.24,1.0,1.0,0.0
Pécs,80,1-4,60,75,15,1.25,1.0,1.0,0.0
Pécs,81,1-4,240,298,58,1.2416666666666667,0.9266409266409267,0.9254658385093167,-0.001175088131609936
Pécs,81,5-9,11,14,3,1.2727272727272727,0.04247104247104247,0.043478260869565216,0.0010072183985227467
Pécs,81,10-19,8,10,2,1.25,0.03088803088803089,0.031055900621118012,0.0001678697330871233
Pécs,82,1-4,342,425,83,1.2426900584795322,0.9855907780979827,0.9860788863109049,0.0004881082129222225
Pécs,82,5-9,5,6,1,1.2,0.01440922190201729,0.013921113689095127,-0.0004881082129221635
Pécs,85,1-4,877,1090,213,1.242873432155074,0.9511930585683297,0.9519650655021834,0.0007720069338537083
Pécs,85,5-9,9,11,2,1.2222222222222223,0.009761388286334056,0.00960698689956332,-0.00015440138677073716
Pécs,85,10-19,14,17,3,1.2142857142857142,0.015184381778741865,0.014847161572052401,-0.00033722020668946334
Pécs,85,20-49,9,11,2,1.2222222222222223,0.009761388286334056,0.00960698689956332,-0.00015440138677073716
Pécs,85,50-249,13,16,3,1.2307692307692308,0.014099783080260303,0.013973799126637555,-0.00012598395362274813
Pécs,86,1-4,964,1199,235,1.2437759336099585,0.9601593625498008,0.9599679743795037,-0.0001913881702971798
Pécs,86,5-9,31,39,8,1.2580645161290323,0.030876494023904383,0.03122497998398719,0.00034848596008280747
Pécs,86,10-19,9,11,2,1.2222222222222223,0.008964143426294821,0.008807045636509208,-0.00015709778978561378
Pécs,88,1-4,20,25,5,1.25,0.5263157894736842,0.5319148936170213,0.005599104143337086
Pécs,88,5-9,6,7,1,1.1666666666666667,0.15789473684210525,0.14893617021276595,-0.008958566629339304
Pécs,88,10-19,7,9,2,1.2857142857142858,0.18421052631578946,0.19148936170212766,0.007278835386338195
Pécs,88,50-249,5,6,1,1.2,0.13157894736842105,0.1276595744680851,-0.003919372900335949
Pécs,90,1-4,322,400,78,1.2422360248447204,1.0,1.0,0.0
Pécs,91,1-4,8,10,2,1.25,1.0,1.0,0.0
Pécs,93,1-4,140,174,34,1.2428571428571429,0.9150326797385621,0.9157894736842105,0.0007567939456484263
Pécs,93,5-9,8,10,2,1.25,0.05228758169934641,0.05263157894736842,0.0003439972480220113
Pécs,93,10-19,5,6,1,1.2,0.032679738562091505,0.031578947368421054,-0.0011007911936704515
Pécs,94,1-4,75,93,18,1.24,0.7425742574257426,0.744,0.001425742574257427
Pécs,94,5-9,13,16,3,1.2307692307692308,0.12871287128712872,0.128,-0.0007128712871287135
Pécs,94,10-19,8,10,2,1.25,0.07920792079207921,0.08,0.0007920792079207928
Pécs,94,20-49,5,6,1,1.2,0.04950495049504951,0.048,-0.0015049504950495063
Pécs,95,1-4,140,174,34,1.2428571428571429,1.0,1.0,0.0
Pécs,96,1-4,1135,1411,276,1.2431718061674009,0.9895379250217959,0.9894810659186536,-5.685910314234821e-05
Pécs,96,5-9,12,15,3,1.25,0.010462074978204011,0.010518934081346423,5.6859103142412395e-05
Szeged,1,1-4,443,551,108,1.2437923250564333,0.9445628997867804,0.9451114922813036,0.0005485924945232146
Szeged,1,5-9,14,17,3,1.2142857142857142,0.029850746268656716,0.029159519725557463,-0.0006912265430992527
Szeged,1,10-19,7,9,2,1.2857142857142858,0.014925373134328358,0.015437392795883362,0.0005120196615550042
Szeged,1,50-249,5,6,1,1.2,0.010660980810234541,0.010291595197255575,-0.00036938561297896605
Szeged,10,1-4,35,44,9,1.2571428571428571,0.6363636363636364,0.6376811594202898,0.0013175230566534468
Szeged,10,5-9,7,9,2,1.2857142857142858,0.12727272727272726,0.13043478260869565,0.003162055335968389
Szeged,10,10-19,6,7,1,1.1666666666666667,0.10909090909090909,0.10144927536231885,-0.007641633728590239
Szeged,10,20-49,7,9,2,1.2857142857142858,0.12727272727272726,0.13043478260869565,0.003162055335968389
Szeged,11,1-4,8,10,2,1.25,1.0,1.0,0.0
Szeged,13,1-4,20,25,5,1.25,1.0,1.0,0.0
Szeged,14,1-4,26,32,6,1.2307692307692308,1.0,1.0,0.0
Szeged,16,1-4,33,41,8,1.2424242424242424,1.0,1.0,0.0
Szeged,18,1-4,44,55,11,1.25,0.8979591836734694,0.9016393442622951,0.0036801605888256983
Szeged,18,10-19,5,6,1,1.2,0.10204081632653061,0.09836065573770492,-0.0036801605888256983
Szeged,2,1-4,15,19,4,1.2666666666666666,1.0,1.0,0.0
Szeged,20,1-4,11,14,3,1.2727272727272727,1.0,1.0,0.0
Szeged,25,1-4,42,52,10,1.2380952380952381,0.8936170212765957,0.896551724137931,0.0029347028613353476
Szeged,25,5-9,5,6,1,1.2,0.10638297872340426,0.10344827586206896,-0.002934702861335292
Szeged,28,1-4,10,12,2,1.2,1.0,1.0,0.0
Szeged,31,1-4,9,11,2,1.2222222222222223,1.0,1.0,0.0
Szeged,32,1-4,15,19,4,1.2666666666666666,1.0,1.0,0.0
Szeged,33,1-4,22,27,5,1.2272727272727273,1.0,1.0,0.0
Szeged,35,1-4,37,46,9,1.2432432432432432,1.0,1.0,0.0
Szeged,37,1-4,6,7,1,1.1666666666666667,1.0,1.0,0.0
Szeged,38,1-4,8,10,2,1.25,1.0,1.0,0.0
Szeged,41,1-4,225,280,55,1.2444444444444445,0.7425742574257426,0.7427055702917772,0.00013131286603462744
Szeged,41,5-9,36,45,9,1.25,0.1188118811881188,0.11936339522546419,0.0005515140373453797
Szeged,41,10-19,28,35,7,1.25,0.0924092409240924,0.09283819628647215,0.00042895536237974596
Szeged,41,20-49,14,17,3,1.2142857142857142,0.0462046204620462,0.04509283819628647,-0.0011117822657597323
Szeged,42,1-4,63,78,15,1.2380952380952381,0.7974683544303798,0.7959183673469388,-0.0015499870834410068
Szeged,42,5-9,7,9,2,1.2857142857142858,0.08860759493670886,0.09183673469387756,0.0032291397571686947
Szeged,42,20-49,9,11,2,1.2222222222222223,0.11392405063291139,0.11224489795918367,-0.0016791526737277157
Szeged,43,1-4,1277,1588,311,1.2435395458104934,0.9063165365507452,0.905875641756988,-0.0004408947937571961
Szeged,43,5-9,76,95,19,1.25,0.0539389638041164,0.05419281232173417,0.00025384851761776905
Szeged,43,10-19,44,55,11,1.25,0.031227821149751596,0.03137478608100399,0.00014696493125239407
Szeged,43,20-49,12,15,3,1.25,0.008516678495386799,0.008556759840273816,4.008134488701735e-05
Szeged,45,1-4,325,404,79,1.243076923076923,0.8312020460358056,0.831275720164609,7.367412880343593e-05
Szeged,45,5-9,44,55,11,1.25,0.11253196930946291,0.11316872427983539,0.0006367549703724801
Szeged,45,10-19,16,20,4,1.25,0.04092071611253197,0.0411522633744856,0.00023154726195362407
Szeged,45,20-49,6,7,1,1.1666666666666667,0.015345268542199489,0.01440329218106996,-0.0009419763611295297
Szeged,46,1-4,444,552,108,1.2432432432432432,0.7474747474747475,0.7479674796747967,0.0004927322000491952
Szeged,46,5-9,78,97,19,1.2435897435897436,0.13131313131313133,0.13143631436314362,0.0001231830500122988
Szeged,46,10-19,38,47,9,1.236842105263158,0.06397306397306397,0.06368563685636856,-0.0002874271166954101
Szeged,46,20-49,26,32,6,1.2307692307692308,0.04377104377104377,0.04336043360433604,-0.0004106101667077297
Szeged,46,50-249,8,10,2,1.25,0.013468013468013467,0.013550135501355014,8.212203334154698e-05
Szeged,47,1-4,1181,1468,287,1.2430143945808636,0.8346289752650177,0.8345650938032974,-6.38814617203165e-05
Szeged,47,5-9,148,184,36,1.2432432432432432,0.10459363957597173,0.1046048891415577,1.1249565585971788e-05
Szeged,47,10-19,56,70,14,1.25,0.039575971731448764,0.039795338260375214,0.00021936652892644987
Szeged,47,20-49,25,31,6,1.24,0.0176678445229682,0.01762364980102331,-4.419472194489016e-05
Szeged,47,50-249,5,6,1,1.2,0.0035335689045936395,0.0034110289937464467,-0.00012253991084719288
Szeged,49,1-4,350,435,85,1.2428571428571429,0.8771929824561403,0.8787878787878788,0.0015948963317384823
Szeged,49,5-9,26,32,6,1.2307692307692308,0.06516290726817042,0.06464646464646465,-0.000516442621705776
Szeged,49,10-19,9,11,2,1.2222222222222223,0.022556390977443608,0.022222222222222223,-0.0003341687552213847
Szeged,49,20-49,14,17,3,1.2142857142857142,0.03508771929824561,0.03434343434343434,-0.0007442849548112696
Szeged,52,1-4,63,78,15,1.2380952380952381,0.9130434782608695,0.9176470588235294,0.004603580562659859
Szeged,52,5-9,6,7,1,1.1666666666666667,0.08695652173913043,0.08235294117647059,-0.004603580562659845
Szeged,53,1-4,229,285,56,1.244541484716157,1.0,1.0,0.0
Szeged,55,1-4,60,75,15,1.25,1.0,1.0,0.0
Szeged,56,1-4,288,358,70,1.2430555555555556,0.6385809312638581,0.6381461675579323,-0.00043476370592576696
Szeged,56,5-9,85,106,21,1.2470588235294118,0.188470066518847,0.1889483065953654,0.0004782400765183936
Szeged,56,10-19,54,67,13,1.2407407407407407,0.1197339246119734,0.11942959001782531,-0.0003043345941480813
Szeged,56,20-49,16,20,4,1.25,0.03547671840354767,0.035650623885918005,0.00017390548237033315
Szeged,56,50-249,8,10,2,1.25,0.017738359201773836,0.017825311942959002,8.695274118516658e-05
Szeged,58,1-4,63,78,15,1.2380952380952381,1.0,1.0,0.0
Szeged,59,1-4,79,98,19,1.240506329113924,1.0,1.0,0.0
Szeged,60,1-4,21,26,5,1.2380952380952381,1.0,1.0,0.0
Szeged,61,1-4,14,17,3,1.2142857142857142,1.0,1.0,0.0
Szeged,62,1-4,754,937,183,1.242705570291777,0.9274292742927429,0.9277227722772278,0.0002934979844848584
Szeged,62,5-9,22,27,5,1.2272727272727273,0.02706027060270603,0.026732673267326732,-0.00032759733537929617
Szeged,62,10-19,23,29,6,1.2608695652173914,0.028290282902829027,0.028712871287128714,0.00042258838429968734
Szeged,62,20-49,14,17,3,1.2142857142857142,0.017220172201722016,0.016831683168316833,-0.0003884890334051837
Szeged,63,1-4,120,149,29,1.2416666666666667,1.0,1.0,0.0
Szeged,66,1-4,521,648,127,1.2437619961612285,1.0,1.0,0.0
Szeged,68,1-4,655,814,159,1.2427480916030533,0.9277620396600567,0.9271070615034168,-0.0006549781566398405
Szeged,68,5-9,32,40,8,1.25,0.0453257790368272,0.04555808656036447,0.00023230752353727013
Szeged,68,10-19,19,24,5,1.263157894736842,0.026912181303116147,0.02733485193621868,0.0004226706331025322
Szeged,69,1-4,809,1006,197,1.2435105067985166,0.9363425925925926,0.9366852886405959,0.0003426960480032992
Szeged,69,5-9,46,57,11,1.2391304347826086,0.05324074074074074,0.05307262569832402,-0.00016811504241671937
Szeged,69,10-19,9,11,2,1.2222222222222223,0.010416666666666666,0.010242085661080074,-0.000174581005586592
Szeged,70,1-4,685,852,167,1.243795620437956,0.9567039106145251,0.9573033707865168,0.0005994601719917503
Szeged,70,5-9,20,25,5,1.25,0.027932960893854747,0.028089887640449437,0.00015692674659469052
Szeged,70,10-19,5,6,1,1.2,0.006983240223463687,0.006741573033707865,-0.0002416671897558214
Szeged,70,20-49,6,7,1,1.1666666666666667,0.008379888268156424,0.007865168539325843,-0.0005147197288305812
Szeged,72,1-4,142,177,35,1.2464788732394365,0.8930817610062893,0.8939393939393939,0.0008576329331045907
Szeged,72,5-9,9,11,2,1.2222222222222223,0.05660377358490566,0.05555555555555555,-0.0010482180293501092
Szeged,72,10-19,8,10,2,1.25,0.050314465408805034,0.050505050505050504,0.00019058509624547
Szeged,73,1-4,196,244,48,1.2448979591836735,0.9655172413793104,0.9644268774703557,-0.0010903639089546724
Szeged,73,5-9,7,9,2,1.2857142857142858,0.034482758620689655,0.03557312252964427,0.0010903639089546169
Szeged,74,1-4,820,1020,200,1.2439024390243902,0.9879518072289156,0.9883720930232558,0.00042028579434016944
Szeged,74,5-9,5,6,1,1.2,0.006024096385542169,0.005813953488372093,-0.00021014289717007605
Szeged,74,10-19,5,6,1,1.2,0.006024096385542169,0.005813953488372093,-0.00021014289717007605
Szeged,75,1-4,23,29,6,1.2608695652173914,1.0,1.0,0.0
Szeged,77,1-4,86,107,21,1.244186046511628,1.0,1.0,0.0
Szeged,78,1-4,7,9,2,1.2857142857142858,1.0,1.0,0.0
Szeged,79,1-4,39,49,10,1.2564102564102564,1.0,1.0,0.0
Szeged,80,1-4,60,75,15,1.25,0.9230769230769231,0.9259259259259259,0.002849002849002802
Szeged,80,10-19,5,6,1,1.2,0.07692307692307693,0.07407407407407407,-0.0028490028490028574
Szeged,81,1-4,261,325,64,1.2452107279693487,0.9560439560439561,0.9558823529411765,-0.0001616031027795728
Szeged,81,5-9,7,9,2,1.2857142857142858,0.02564102564102564,0.026470588235294117,0.0008295625942684771
Szeged,81,10-19,5,6,1,1.2,0.018315018315018316,0.01764705882352941,-0.0006679594914889043
Szeged,82,1-4,433,538,105,1.2424942263279446,0.9622222222222222,0.962432915921288,0.00021069369906578927
Szeged,82,5-9,11,14,3,1.2727272727272727,0.024444444444444446,0.025044722719141325,0.0006002782746968791
Szeged,82,10-19,6,7,1,1.1666666666666667,0.013333333333333334,0.012522361359570662,-0.0008109719737626718
Szeged,85,1-4,914,1136,222,1.2428884026258207,0.9269776876267748,0.9273469387755102,0.00036925114873542775
Szeged,85,5-9,26,32,6,1.2307692307692308,0.02636916835699797,0.026122448979591838,-0.00024671937740613353
Szeged,85,10-19,34,42,8,1.2352941176470589,0.034482758620689655,0.03428571428571429,-0.00019704433497536727
Szeged,85,20-49,7,9,2,1.2857142857142858,0.007099391480730223,0.007346938775510204,0.0002475472947799807
Szeged,85,50-249,5,6,1,1.2,0.005070993914807302,0.004897959183673469,-0.00017303473113383303
Szeged,86,1-4,1184,1472,288,1.2432432432432432,0.9563812600969306,0.9564652371669915,8.397707006091437e-05
Szeged,86,5-9,39,49,10,1.2564102564102564,0.03150242326332795,0.03183885640025991,0.0003364331369319559
Szeged,86,10-19,9,11,2,1.2222222222222223,0.007269789983844911,0.007147498375568551,-0.00012229160827636077
Szeged,86,20-49,6,7,1,1.1666666666666667,0.004846526655896607,0.004548408057179987,-0.00029811859871662055
Szeged,88,1-4,27,34,7,1.2592592592592593,0.8181818181818182,0.8292682926829268,0.011086474501108556
Szeged,88,5-9,6,7,1,1.1666666666666667,0.18181818181818182,0.17073170731707318,-0.01108647450110864
Szeged,90,1-4,370,460,90,1.2432432432432432,1.0,1.0,0.0
Szeged,91,1-4,12,15,3,1.25,1.0,1.0,0.0
Szeged,92,1-4,12,15,3,1.25,1.0,1.0,0.0
Szeged,93,1-4,170,211,41,1.2411764705882353,0.8900523560209425,0.890295358649789,0.00024300262884657808
Szeged,93,5-9,16,20,4,1.25,0.08376963350785341,0.08438818565400844,0.000618552146155027
Szeged,93,10-19,5,6,1,1.2,0.02617801047120419,0.02531645569620253,-0.0008615547750016571
Szeged,94,1-4,82,102,20,1.2439024390243902,0.8282828282828283,0.8292682926829268,0.0009854644000985013
Szeged,94,5-9,7,9,2,1.2857142857142858,0.0707070707070707,0.07317073170731707,0.0024636610002463644
Szeged,94,10-19,5,6,1,1.2,0.050505050505050504,0.04878048780487805,-0.0017245627001724537
Szeged,94,20-49,5,6,1,1.2,0.050505050505050504,0.04878048780487805,-0.0017245627001724537
Szeged,95,1-4,160,199,39,1.24375,1.0,1.0,0.0
Szeged,96,1-4,1268,1576,308,1.2429022082018928,0.9867704280155642,0.986850344395742,7.991638017779135e-05
Szeged,96,5-9,11,14,3,1.2727272727272727,0.008560311284046693,0.008766437069505322,0.0002061257854586284
Szeged,96,10-19,6,7,1,1.1666666666666667,0.004669260700389105,0.004383218534752661,-0.00028604216563644404
